id,text,source,created_at,
822587162843553793,UPDATE: Washington police say 217 arrested in inauguration protests; six police officers injured.… https://t.co/vaxmZRsVeF #klout #maga,IFTTT,2017-01-20 23:30:37,
822587161971146753,Donald Trump/Mike Pence salute!!! #MAGA #TRUMP#PENCE #HOOSIER #cheers #salute https://t.co/a0TmCAfCGX,Instagram,2017-01-20 23:30:37,
822587160922619906,wittier: Trump's first act as President #klout cindycapo wittier9 #MAGA https://t.co/MVdzcwhqv1 wittier cindycapo,IFTTT,2017-01-20 23:30:36,
822587159714693120,"⚡️ “The inaugural parade: Then and now” by Reuters

https://t.co/7hJIkNvAne #klout #maga",IFTTT,2017-01-20 23:30:36,
822587158397681665,"MAGA Party underway with 'Murica Burgers, Dogs &amp; Bratburgers! (Cheese fries on the side) #MAGA (@ Grillenbunker) https://t.co/twuMYvIoSw",Foursquare,2017-01-20 23:30:36,
822587157533560832,"Remember the #whitegenocide message is like a termite, repeated constantly it breaks down foundations of #antiwhite NWO prog #maga #altright",Crowdfire - Go Big,2017-01-20 23:30:35,
822587146309607424,@BillKristol your Globalist AGENDA is profoundly disgusting to We the People! FO! #AmericaFirst !! #MAGA,Mobile Web (M5),2017-01-20 23:30:33,
822587139791659008,"@ericbolling yeah bob, suck it up buttercup #Inauguration #MAGA",Twitter for iPhone,2017-01-20 23:30:31,
822587134456582146,"Will it be ""Trump"" like ""Obama"" or President Trump?@FoxNews @foxnewspolitics  Or have you had the METTING to discuss? #MAGA #FromDay1 #Love",Twitter Web Client,2017-01-20 23:30:30,
822587134456582146,"Will it be ""Trump"" like ""Obama"" or President Trump?@FoxNews @foxnewspolitics  Or have you had the METTING to discuss? #MAGA #FromDay1 #Love",Twitter Web Client,2017-01-20 23:30:30,
822587129733718020,To #antiwhites everything Whites have is just down payment on what we owe2non-whites followed by perpetual Tax serf… https://t.co/vFSqr2G4oQ,Crowdfire - Go Big,2017-01-20 23:30:29,
822587123362623488,After The Parade General Mattis is flying over to take out ISIS in this beast - WIDOW MAKER #MAGA https://t.co/jX3s2CEPLq,Twitter for iPhone,2017-01-20 23:30:27,
822587121420607489,@TEN_GOP they need to start shooting these thugs. They are armed with deadly weapons time to take out the trash #MAGA #Inauguration,Twitter for Android,2017-01-20 23:30:27,
822587121185751042,"As a woman not welcome at the ""women's march"" I will not be flying @SouthwestAir Because FREEDOM, that's why! #MAGA… https://t.co/JfcYTlKovF",Twitter for iPad,2017-01-20 23:30:27,
822587118660816896,"@GenBoykin God Bless you and your family Sir ,thank you for your service and the service you continue to do today. #MAGA",Twitter for Android,2017-01-20 23:30:26,
822587112344133632,"Gee, Oh Gosh,
Why would anyone think we need a law and order POTUS!
#MAGA https://t.co/kAJRLZRDcm",Twitter Web Client,2017-01-20 23:30:25,
822587111782187009,"Imagine the outrage if the liberals had 2 be tested in understanding (like proving) Imagine if every1 w/ a""degree""… https://t.co/uFG76Mtn3F",Twitter Web Client,2017-01-20 23:30:25,
822587098578481152,@IvankaTrump #MAGA,Twitter for iPhone,2017-01-20 23:30:21,
822587088981856258,@ericbolling @RobertGBeckel Finally getting on the #TrumpTrain #MAGA @realDonaldTrump #Inauguration,Twitter for Android,2017-01-20 23:30:19,
822587088243748864,"Second best news all day after official swearing in.
Gobs of Jobs will be created just by the telling the truth. Ye… https://t.co/qKR5sTdCnv",Twitter Web Client,2017-01-20 23:30:19,
822587086859538434,"Starting to feel really lightheaded, sick, bloated, &amp; constipated.  Please speed-up the #Treason investigation !

#MAGA !
#Urolagnia !",Mobile Web (M5),2017-01-20 23:30:19,
822587083428610050,#AltNews Director’s Guild Members Intimidated to Prevent Coverage of T... https://t.co/ZAtgQ8tGz3 #AltRight #MAGA https://t.co/rkndyNr2DF,Twibble.io,2017-01-20 23:30:18,
822587077082644483,@ericbolling Great day! #MAGA,Twitter for iPhone,2017-01-20 23:30:16,
822587075321073664,WTF I love Trump now. #MAGA #Inauguration https://t.co/vrA6twON3W,Twitter for iPhone,2017-01-20 23:30:16,
822587069897773056,@MichelleObama @BarackObama Don't worry. We'll be fine without you. Don't feel you have to rush back. #ByeFelicia #MAGA,Twitter for Android,2017-01-20 23:30:15,
822587064533352448,Jon Kelly was just confirmed for Director of Homeland Security. #MAGA #TrumpTransition #InaugurationDay #InaugurationDay2017,Twitter for iPhone,2017-01-20 23:30:13,
822587063581163522,"This is what hope looks like 🇺🇸
#Inauguration #InaugurationDay 
#TrumpsAmerica #ThePeople #MAGA https://t.co/Ptr8KjYZ7l",Twitter for Android,2017-01-20 23:30:13,
822587061362429952,Congrats to Frankfort High for representing Mineral County in the Inaugural Parade! #MAGA,Twitter for iPhone,2017-01-20 23:30:13,
822587059290390529,Thankful to law enforcement promoting law and order for @TrumpInaugural! #Trump45 #MAGA https://t.co/8OwMwZW4vw,Twitter for iPhone,2017-01-20 23:30:12,
822587053733007362,#talladegacollege you rocked! I hope we see way more of you!! #MAGA Thank you for sharing your gifts! #Amazing,Twitter for iPhone,2017-01-20 23:30:11,
822587052952842242,50% excited for trumps presidency / 50% excited for melania's outfits during trumps presidency #Inauguration2017… https://t.co/fTDDS6CVHt,Twitter for iPhone,2017-01-20 23:30:11,
822587045877059586,"@Wisco Only By A Rigged Poll, Step Up. I've Got Nothing Better To Do Then #MAGA Over Your Limp Bodies. 
#SemperFi… https://t.co/6to0HKWF7u",Twitter Web Client,2017-01-20 23:30:09,
822587038692212738,@ericbolling Heck yeah! One Democrat at a time. #MAGA,Twitter Web Client,2017-01-20 23:30:07,
822587037618470913,Only logical to listen to this while I work out. #MAGA https://t.co/I0yLlHBdi5,Twitter for iPhone,2017-01-20 23:30:07,
822587035043110914,"Class is back❤#MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸⚡️ “Trump sworn in as 45th POTUS”

https://t.co/4By25BP8UG",Twitter for iPhone,2017-01-20 23:30:06,
822587034577633282,"#americafirst  #maga

#democrats seeing all the Law &amp; Order and Defense PPl at the #InaugurationParade must really get your blood boiling!",Twitter Web Client,2017-01-20 23:30:06,
822587031620620288,#WooHoo Obama is gone! #MAGA https://t.co/p9WG72VGkX,Twitter for iPhone,2017-01-20 23:30:05,
822587026704859136,Dishonest media! Writing false news stories about there own President! Very Disappointed. #MAGA #dissappointed #DishonestMedia #Trump,Twitter for iPhone,2017-01-20 23:30:04,
822587025341710342,"@factcheckdotorg 19.9 Trillion in dept. Yeah, I'd say it has been declining. But not @realDonaldTrump will #MAGA #Inauguration",Twitter for Android,2017-01-20 23:30:04,
822587012909846528,@realDonaldTrump Congrats Mr. President. I'm impressed by how u won the election. Hope u use same strategies to #maga. Going 2 give u a shot,Twitter for iPhone,2017-01-20 23:30:01,
822587004303142913,"People of all sizes, shapes, shades, sex and sexuality... celebrating their country. Few blocks over, bitter people full of hate, hate.#MAGA",Twitter for Android,2017-01-20 23:29:59,
822586993469231105,"Love it. Guess they forget the Pledge of Allegiance words. You know the ""One Nation Under God"" part our nation was… https://t.co/2rDeEcmX9C",Twitter for Android,2017-01-20 23:29:56,
822586990273163268,"@jeanaruffner or because of liberals crying because they still haven't gotten over running a weak candidate, just my 2¢ don't get mad. #MAGA",Twitter for iPhone,2017-01-20 23:29:56,
822586985625878528,".@JackPosobiec @JimyjoFireline It feels different already.
#maga #tcot #pjnet #americafirst",Mobile Web (M5),2017-01-20 23:29:54,
822586980060041218,"Please....don't call rioters and felons protesters.
Thank you
#MAGA https://t.co/ywfVac2THc",Twitter for iPhone,2017-01-20 23:29:53,
822586979984568320,#Maga https://t.co/DygrfLbdeR,Twitter for Android,2017-01-20 23:29:53,
822586977723842561,#trumptrain #maga #draintheswamp #americafirst #inauguration How cool https://t.co/MGNAtsrlNW,Twitter Web Client,2017-01-20 23:29:53,
822586971063222272,@POTUS God bless you and your family Mr President. The swamp is draining. First new factory might have to be a crayon and safety pins.#MAGA,Twitter for Android,2017-01-20 23:29:51,
822586970782240770,🇺🇸 BOOOM! GEN James #Mattis is Confirmed and Standing Next to Our #PresidentTrump 🇺🇸 #MAGA,Twitter Web Client,2017-01-20 23:29:51,
822586970165673984,Now we wait for POTUS to arrive! 'Murica! #rpsdc #cagop #MAGA https://t.co/tK2T9T0sNb,Twitter for Android,2017-01-20 23:29:51,
822586964159369220,@Booty3Pirate also maybe start a business to help US #MAGA 😉,Twitter for iPhone,2017-01-20 23:29:49,
822586963182157824,@realDonaldTrump Gog and Magog &amp; #MAGA. Modern cities will fall &amp; burn under the folly of Donald Trump; False Idol… https://t.co/dMmAt9dMyW,Twitter Web Client,2017-01-20 23:29:49,
822586957951889411,"Found a perfect supervisory oppty for Clinton ! @POTUS  In #Libya 
*Bonus~~she knows how to 'dodge sniper fire' whi… https://t.co/dpgzyfedpe",Twitter Web Client,2017-01-20 23:29:48,
822586953673691138,So the #americafirst and #maga crowd are the same people? Should have addressed these hashtags sooner.,TweetDeck,2017-01-20 23:29:47,
822586953656922112,"Happy to have a pro-#2A @POTUS let's #MAGA 
#Inauguration #GodBlessAmerica 
@proudamericans @M0L0NL4BE @ChuckNellis @GRAA_LA @RNRLouisiana",Twitter for Android,2017-01-20 23:29:47,
822586953094885381,#MAGA ♫ https://t.co/Nd1m8fvVzf,Spotify,2017-01-20 23:29:47,
822586948162355203,Law &amp; order returns @afbranco https://t.co/hCCrWdNWJq #rednationrising #ccot #maga,Twitter Web Client,2017-01-20 23:29:46,
822586946568548352,"@CNN has been sharing their personal thoughts on the #Inauguration 

Obama's Inauguration.  

SMH. #MAGA",Twitter Web Client,2017-01-20 23:29:45,
822586946136526849,@189thghostrider @CNN With democratic bills and regulations sending jobs flying like a fart in the wind. #MAGA,Twitter for iPhone,2017-01-20 23:29:45,
822586939475947521,#Liberal #LarryKing gets his SUV vandalized by #ObamaLegacy #Rioters #EndOfAnError !!#TrumpInauguration #MAGA 4… https://t.co/WGsLS2racl,Twitter for iPhone,2017-01-20 23:29:43,
822586936896397312,Senate votes to officially confirm Trump’s first cabinet appointment - #tcot #MAGA #Trump https://t.co/ph1a5rQHry,IFTTT,2017-01-20 23:29:43,
822586936804130817,Congratulations Secretary of Defense General James Mattis #TrumpCabinet #MAGA #AmericaFirst ❤️🇺🇸💯,Twitter Web Client,2017-01-20 23:29:43,
822586928583311360,@ericbolling Love it. That's a keeper! #MAGA,Twitter for iPhone,2017-01-20 23:29:41,
822586922883280897,&amp; Thank you! Mr. President! @POTUS @realDonaldTrump &amp; Your Entire #TrumpFamily - #Maga 🚂💨❤🇺🇸☀ https://t.co/UNmxHuBJRk,Twitter for iPhone,2017-01-20 23:29:39,
822586912275918850,Absolutely!!!  #MAGA https://t.co/m26xdwRDAS,Twitter Web Client,2017-01-20 23:29:37,
822586907506933761,Like throwing up from food poisoning? #tcot #maga https://t.co/2a3qOI39Wp,Twitter for iPad,2017-01-20 23:29:36,
822586895829991427,#InUnionWeStand #Overkill #Inauguration #Trump #MAGA #PresidentDonaldJTrump https://t.co/KZCas8uzd6,Twitter for Android,2017-01-20 23:29:33,
822586894684979201,Does #notmypresident mean your snowflake ass is leaving? Because Trump is the president deal with it or GTFO #MAGA,Twitter for iPad,2017-01-20 23:29:33,
822586887076454401,@Khanoisseur @Wilstead559 @Larry63333 @SheWhoVotes An integral part of Trump's #MAGA campaign and 1st step 2 bring jobs back. SAD,Twitter Web Client,2017-01-20 23:29:31,
822586885868584960,When your neighbor shoots your target buck. LOL #MAGA #AntiTrumpProtester #BowhuntingProblems #DeerHunting… https://t.co/DVu7Chz0Mg,Twitter Web Client,2017-01-20 23:29:31,
822586881036709889,"Esta degeneración termina ""Hoy, aquí, ahora mismo"" #MAGA #TrumpPresidente https://t.co/xbGwGV9YPr",Twitter for Android,2017-01-20 23:29:30,
822586874426511360,People needa quit whining and accept the fact that Trump is our president #MAGA,Twitter for iPhone,2017-01-20 23:29:28,
822586874166386690,"#ResistFromDay1 rioters need to listen to Hillary
#disruptj2o

#Inauguration
#MAGA https://t.co/2ugpOlCyID",Twitter Web Client,2017-01-20 23:29:28,
822586867107426306,"How dumb are people? ""I'm mad because I didnt get my way so I'm gonna break shit and throw a fit""? Go to work. #MAGA https://t.co/6XIMDtEYOp",Twitter for Android,2017-01-20 23:29:26,
822586864066560000,"#PresidentTrump @realDonaldTrump #Trump #MAGA @TheFive

On Monday POTUS will trump the Obama years with his PENce a… https://t.co/9F41pB5O3O",Twitter Web Client,2017-01-20 23:29:25,
822586862858604549,"https://t.co/kPztOzM0Mr

Congratulations Secretary Kelly 

#MAGA  #AmericaFirst",Twitter for Android,2017-01-20 23:29:25,
822586855048839168,Obama leading millions of Americans out of the labor force. #MAGA https://t.co/K7Pv4WL58C,Twitter Web Client,2017-01-20 23:29:23,
822586844533653506,"@NancyPelosi No pudding for you!!!
#MAGA",Twitter for iPhone,2017-01-20 23:29:21,
822586844323966979,@alexschief I don't know how to break it to you but all we need to get around in Trump's America are automobiles. #MAGA,Twitter for Android,2017-01-20 23:29:21,
822586838158286852,@POTUS @realDonaldTrump we should have been in the parade #MAGA https://t.co/CsYR0flnxq,Twitter for iPhone,2017-01-20 23:29:19,
822586831057330182,The city and I wish President @realDonaldTrump and VP @Mike_Pence godspeed as they begin leading our nation forward… https://t.co/UgFZgTrMGn,Twitter for iPhone,2017-01-20 23:29:18,
822586823365066752,@POTUS congratulations from Canada. #MAGA,Twitter for iPhone,2017-01-20 23:29:16,
822586811750973442,What did we win? This. #MAGA https://t.co/sU0YMOvIAQ,Twitter for Android,2017-01-20 23:29:13,
822586809020518400,Ironic the people who said Trump would destroy America are the ones actually destroying it #maga,Twitter for iPhone,2017-01-20 23:29:12,
822586808085213184,Donald Trump’s Inaugural Address: Dreadful | And don't forget the plagiarism! #MAGA #LowIQ @potus  https://t.co/J4SecShIbU,iOS,2017-01-20 23:29:12,
822586807124631553,"#MAGA
Good lord, what is he on about?  ;)

#Inauguration https://t.co/xT9YceVBOx",Twitter Web Client,2017-01-20 23:29:12,
822586804662665216,@realDonaldTrump this pup is ready for you to make America great again! #MAGA #Inauguration #TrumpPence16 https://t.co/VXeEZTgt4E,Twitter for iPhone,2017-01-20 23:29:11,
822586804054491140,"@ProphetPX Nope, it's the big corporate banks whose CEOs Obama– and now Trump– surrounds himself with. #MAGA",Twitter Web Client,2017-01-20 23:29:11,
822586799159726080,"#feral thugs!

#StrongerTogether #ForwardTogether on the #TrumpTrain and #MAGA!

#touchdown
#AmericaFirst… https://t.co/OP69F8ozeu",Twitter for Android,2017-01-20 23:29:10,
822586794764017665,Great view of the @realDonaldTrump #InaugurationDay2017 parade! We had a great time. #MAGA https://t.co/OnMGZiFjjn,Twitter for iPhone,2017-01-20 23:29:09,
822586789168869377,"Day 1 of Occupation: Trump fails to attract a large crowd for inauguration. Fails ""bigly.""  https://t.co/yxsyyX8mMd #Maga #Resist",Twitter Web Client,2017-01-20 23:29:08,
822586786845233153,All of San Francisco tried to buy 'Hamilton' tickets and fail https://t.co/PfWyZdbpb5 #TrumpTransition #PresidentElectTrump #MAGA #privacy,Tweet Old Post,2017-01-20 23:29:07,
822586777663926277,Trump Inaugural Live Stream This is a great livestream of the #InauguralParade No talking head commentary! #MAGA  https://t.co/OQDFSCuCYi,Twitter for iPhone,2017-01-20 23:29:05,
822586777647071238,Liberal Dems love Trumps SecDef Maddis 98-1. Not sensing much resistance to #MAGA or Safe again.  #UnitedAgainstHate,Twitter for iPad,2017-01-20 23:29:05,
822586776917307394,"FAR CRY from what we've heard from #Obama the past 8 years. Thank you for being a difference maker, @POTUS… https://t.co/e9h8nVstM6",Twitter for Android,2017-01-20 23:29:05,
822586776640425985,@VP @realDonaldTrump ty for your service! It is our honor to see 2 Christian men in office! #MAGA,Twitter for Android,2017-01-20 23:29:05,
822586770344804354,"LOL, #MAGA #LatinosForTrump https://t.co/sq1slYeFoz",Twitter Web Client,2017-01-20 23:29:03,
822586754817519622,#maga https://t.co/OEQaGHw7PS,Twitter for iPhone,2017-01-20 23:28:59,
822586752577794050,"@DJT_POTUS45 , so proud of President Trump and Country!!! :) #MAGA",Twitter for iPhone,2017-01-20 23:28:59,
822586751512350722,@realDonaldTrump Congratulations for your victory! #MAGA,Twitter Web Client,2017-01-20 23:28:59,
822586749939544066,@Reuters Good. Show these fools that this administration won't put up with regressive leftist nonsense. We're throu… https://t.co/EU093ckyj5,Twitter Web Client,2017-01-20 23:28:58,
